nodeId,propertyValue
54873,0.9612404689154856
54874,0.9612404689154856
54875,0.9612404689154856
54876,0.9612404689154856
54877,0.2775
54878,0.9612404689154856
54879,0.15000000000000002
54880,0.31008431944870696
54881,0.9612404689154856
54882,0.9612404689154856
54883,0.9612404689154856
54884,0.9612404689154856
54885,0.9612404689154856
54886,0.9612404689154856
54887,0.2775
54888,0.9612404689154856
54889,0.9612404689154856
54890,0.2775
54891,0.9612404689154856
54892,0.9612404689154856
54893,0.15000000000000002
54894,0.31324364897410795
54895,0.5714405527404739
54896,0.15000000000000002
54897,0.15000000000000002
54898,0.15000000000000002
54899,0.15000000000000002
54900,0.9346916837772654
54901,0.15000000000000002
54902,0.9612404689154856
54903,0.9612404689154856
54904,0.9612404689154856
54905,0.9612404689154856
54906,0.9612404689154856
54907,0.15000000000000002
54908,0.15000000000000002
54909,0.260869511831788
54910,0.9612404689154856
54911,0.9612404689154856
54912,0.2775
54913,0.2775
54914,0.4685405311083009
54915,0.9612404689154856
54916,0.6352900505599439
54917,0.9612404689154856
54918,0.9612404689154856
54919,0.15000000000000002
54920,0.9612404689154856
54921,0.9612404689154856
54922,0.9612404689154856
54923,0.9612404689154856
54924,0.2775
54925,0.21375000000000002
54926,7.558025545859596
54927,0.9612404689154856
54928,0.9612404689154856
54929,0.15000000000000002
54930,0.9612404689154856
54931,0.15000000000000002
54932,0.9612404689154856
54933,0.9612404689154856
54934,0.9612404689154856
54935,0.9612404689154856
54936,0.15000000000000002
54937,0.15000000000000002
54938,0.15000000000000002
54939,0.9612404689154856
54940,0.40467454406039305
54941,0.9612404689154856
54942,0.20084062500000002
54943,0.9612404689154856
54944,0.9612404689154856
54945,0.9612404689154856
54946,0.9612404689154856
54947,0.9612404689154856
54948,0.7566975415986762
54949,0.9612404689154856
54950,0.9612404689154856
54951,0.15000000000000002
54952,0.9612404689154856
54953,0.6710868890223168
54954,0.17550000000000002
54955,1.9305720715939805
54956,0.15000000000000002
54957,0.9612404689154856
54958,0.9612404689154856
54959,0.15000000000000002
54960,0.15000000000000002
54961,0.9612404689154856
54962,2.539834748386621
54963,0.9612404689154856
54964,0.260869511831788
54965,0.19250000000000003
54966,0.29204971791295
54967,0.9612404689154856
54968,0.9612404689154856
54969,0.9612404689154856
54970,0.9612404689154856
54971,0.15000000000000002
54972,0.9612404689154856
54973,0.9612404689154856
54974,0.9612404689154856
54975,0.9612404689154856
54976,0.9612404689154856
54977,0.15000000000000002
54978,0.2775
54979,0.15000000000000002
54980,0.9612404689154856
54981,0.9612404689154856
54982,0.9612404689154856
54983,1.1378108942576672
54984,0.9612404689154856
54985,0.9612404689154856
54986,0.15000000000000002
54987,0.9612404689154856
54988,0.15000000000000002
54989,0.2775
54990,2.3961302006737193
54991,0.9612404689154856
54992,0.9612404689154856
54993,0.4566197859229887
54994,0.15000000000000002
54995,0.9612404689154856
54996,0.9612404689154856
54997,0.9612404689154856
54998,0.5837956103197939
54999,0.9612404689154856
55000,0.15000000000000002
55001,0.9612404689154856
55002,0.9612404689154856
55003,0.9612404689154856
55004,0.9612404689154856
55005,0.21375000000000002
55006,0.15000000000000002
55007,0.2775
55008,0.9612404689154856
55009,0.15000000000000002
55010,0.48260862758552975
55011,0.9612404689154856
55012,0.9612404689154856
55013,0.9612404689154856
55014,0.9612404689154856
55015,0.15000000000000002
55016,0.9612404689154856
55017,0.9612404689154856
55018,0.2775
55019,0.15000000000000002
55020,0.9612404689154856
55021,0.31493001550542415
55022,0.9612404689154856
55023,0.9612404689154856
55024,0.15000000000000002
55025,0.15000000000000002
55026,0.9612404689154856
55027,0.2775
55028,0.9612404689154856
55029,0.2775
55030,0.9612404689154856
55031,0.9612404689154856
55032,0.15000000000000002
55033,0.9612404689154856
55034,0.2775
55035,0.2775
55036,0.15000000000000002
55037,0.15000000000000002
55038,0.9612404689154856
55039,0.356268904528665
55040,0.9612404689154856
55041,0.9612404689154856
55042,0.15000000000000002
55043,0.9612404689154856
55044,1.7724809378309714
55045,0.21375000000000002
55046,0.15000000000000002
55047,0.15000000000000002
55048,0.9612404689154856
55049,0.15000000000000002
55050,0.15000000000000002
55051,0.9612404689154856
55052,0.9612404689154856
55053,0.9612404689154856
55054,0.9612404689154856
55055,0.836800652979349
55056,1.0508370580509458
55057,0.9612404689154856
55058,0.9612404689154856
55059,0.9612404689154856
55060,0.9612404689154856
55061,0.9612404689154856
55062,0.9612404689154856
55063,0.15000000000000002
55064,0.2775
55065,0.5242486984359579
55066,0.2775
55067,0.9612404689154856
55068,0.9612404689154856
55069,0.15000000000000002
55070,0.9612404689154856
55071,0.9612404689154856
55072,0.15000000000000002
55073,0.2775
55074,0.15000000000000002
55075,0.9612404689154856
55076,0.9612404689154856
55077,0.15000000000000002
55078,0.9612404689154856
55079,0.15000000000000002
55080,0.49207548082647634
55081,0.15000000000000002
55082,2.1578516632772087
55083,1.0319792936267618
55084,0.9612404689154856
55085,0.9612404689154856
55086,0.9612404689154856
55087,0.4926223838474636
55088,0.2775
55089,0.21375000000000002
55090,0.2775
55091,0.15000000000000002
55092,0.9612404689154856
55093,0.9612404689154856
55094,0.15000000000000002
55095,0.15000000000000002
55096,0.9612404689154856
55097,0.9612404689154856
55098,0.9612404689154856
55099,0.25262766593994146
55100,0.9612404689154856
55101,0.9612404689154856
55102,0.15000000000000002
55103,0.28218961951830357
55104,0.48013632177077903
55105,0.260869511831788
55106,0.9612404689154856
55107,0.9612404689154858
55108,0.2775
55109,0.9612404689154856
55110,0.9612404689154856
55111,0.9612404689154856
55112,0.260869511831788
55113,0.15000000000000002
55114,0.9612404689154856
55115,0.9612404689154856
55116,0.15000000000000002
55117,0.2775
55118,0.9612404689154856
55119,0.5335135703742921
55120,0.9612404689154856
55121,0.9612404689154856
55122,0.9612404689154856
55123,0.2775
55124,0.2775
55125,0.8727024130737543
55126,0.9612404689154856
55127,0.9612404689154856
55128,0.9612404689154856
55129,0.2775
55130,2.1708076601085473
55131,0.9612404689154856
55132,0.9612404689154856
55133,0.2775
55134,0.9612404689154856
55135,0.15000000000000002
55136,0.9612404689154856
55137,0.9612404689154856
55138,0.9612404689154856
55139,0.4811167799184398
55140,0.9612404689154856
55141,0.9612404689154856
55142,0.9612404689154856
55143,0.9612404689154856
55144,0.9612404689154856
55145,0.9612404689154856
55146,0.9612404689154856
55147,0.9612404689154856
55148,0.22338758334096293
55149,0.5933907922908724
55150,0.15000000000000002
55151,0.9612404689154856
55152,0.15000000000000002
55153,0.15000000000000002
55154,0.30612201517044896
55155,0.9612404689154856
55156,0.15000000000000002
55157,0.586673459212453
55158,0.15000000000000002
55159,0.9612404689154856
55160,0.9612404689154856
55161,0.9612404689154856
55162,0.9612404689154856
55163,0.9612404689154856
55164,0.9612404689154856
55165,0.34614981134936373
55166,0.9612404689154856
55167,0.9612404689154856
55168,0.9612404689154856
55169,0.15000000000000002
55170,0.15000000000000002
55171,0.9612404689154856
55172,0.9612404689154856
55173,0.9612404689154856
55174,0.15000000000000002
55175,0.15000000000000002
55176,0.9612404689154856
55177,0.468540531108301
55178,0.9612404689154856
55179,0.9612404689154856
55180,1.7424401783537131
55181,0.15000000000000002
55182,0.4893017060250942
55183,0.2775
55184,0.9612404689154856
55185,0.15000000000000002
55186,0.15034836065573773
55187,0.15000000000000002
55188,0.5002928158933764
55189,0.260869511831788
55190,0.1809160420995323
55191,0.260869511831788
55192,0.9612404689154856
55193,0.291666510889307
55194,0.34614981134936373
55195,0.9612404689154856
55196,0.41374224219818373
55197,0.15000000000000002
55198,0.32806315649907536
55199,0.260869511831788
55200,0.9612404689154856
55201,0.9612404689154856
55202,0.2775
55203,0.9612404689154856
55204,0.9612404689154856
55205,0.46713842063628547
55206,0.15000000000000002
55207,0.9612404689154856
55208,0.5927017431693484
55209,0.17854349185152585
55210,0.1567105263157895
55211,0.260869511831788
55212,0.2775
55213,0.9612404689154856
55214,0.34614981134936373
55215,0.2775
55216,0.9612404689154856
55217,0.15000000000000002
55218,0.2093023097089524
55219,0.9612404689154856
55220,0.9612404689154856
55221,0.32760034001208305
55222,0.9612404689154856
55223,0.15000000000000002
55224,0.9612404689154856
55225,0.9612404689154856
55226,0.9612404689154856
55227,0.9612404689154856
55228,0.2775
55229,0.15000000000000002
55230,0.2775
55231,0.2775
55232,0.9612404689154856
55233,0.9612404689154856
55234,0.9612404689154856
55235,0.9612404689154856
55236,0.9612404689154856
55237,0.260869511831788
55238,0.4566320931610983
55239,0.9612404689154856
55240,0.9612404689154856
55241,0.9612404689154856
55242,0.15000000000000002
55243,0.15000000000000002
55244,0.15000000000000002
55245,0.9612404689154856
55246,0.15000000000000002
55247,4.245311205268484
55248,0.8328271630876779
55249,0.9612404689154856
55250,0.9612404689154856
55251,0.9612404689154856
55252,0.9612404689154856
55253,0.9612404689154856
55254,0.9612404689154856
55255,0.15000000000000002
55256,0.15000000000000002
55257,0.15000000000000002
55258,0.9612404689154856
55259,0.9612404689154856
55260,0.15000000000000002
55261,0.21375000000000002
55262,0.15000000000000002
55263,0.15000000000000002
55264,0.9612404689154856
55265,0.15000000000000002
55266,0.2775
55267,0.19780629003032396
55268,0.9612404689154856
55269,0.19646293571660908
55270,0.15000000000000002
55271,0.9612404689154856
55272,0.9612404689154856
55273,0.9612404689154856
55274,0.41374224219818373
55275,0.9612404689154856
55276,0.16416666666666668
55277,0.600831963698871
55278,0.9612404689154856
55279,2.2223907997232932
55280,0.260869511831788
55281,0.9612404689154856
55282,0.9612404689154856
55283,0.15000000000000002
55284,0.38720928433681273
55285,0.15000000000000002
55286,0.9612404689154856
55287,0.15000000000000002
55288,0.9612404689154856
55289,0.9612404689154856
55290,0.9612404689154856
55291,0.15000000000000002
55292,0.15000000000000002
55293,0.9612404689154856
55294,0.41374224219818373
55295,0.9612404689154856
55296,1.6753855059842548
55297,0.15000000000000002
55298,0.9612404689154856
55299,0.9612404689154856
55300,0.2775
55301,0.15000000000000002
55302,0.15000000000000002
55303,1.349466900663286
55304,0.15000000000000002
55305,0.9612404689154856
55306,0.9612404689154856
55307,0.9612404689154856
55308,1.168008476398063
55309,0.15000000000000002
55310,0.15000000000000002
55311,0.2964201255660584
55312,0.15000000000000002
55313,0.20767261034251255
55314,0.15000000000000002
55315,0.9612404689154856
55316,0.9612404689154856
55317,0.9612404689154856
55318,0.9612404689154856
55319,0.15000000000000002
55320,0.9612404689154856
55321,0.9612404689154856
55322,0.9612404689154856
55323,0.9612404689154856
55324,0.260869511831788
55325,0.260869511831788
55326,0.9612404689154856
55327,0.15000000000000002
55328,0.24807490567468188
55329,0.9612404689154856
55330,0.9612404689154856
55331,0.9612404689154856
55332,0.2775
55333,0.9612404689154856
55334,0.9612404689154856
55335,0.15000000000000002
55336,0.9612404689154856
55337,0.37780842502009543
55338,0.38634589323167645
55339,0.9612404689154856
55340,0.9612404689154856
55341,0.32459025074996894
55342,0.34614981134936373
55343,0.9612404689154856
55344,0.5433256815809903
55345,0.23791408073272785
55346,0.9612404689154856
55347,0.9612404689154856
55348,0.15000000000000002
55349,0.6829533938111751
55350,0.9612404689154856
55351,0.9612404689154856
55352,0.9612404689154856
55353,0.9612404689154856
55354,0.15000000000000002
55355,0.2775
55356,0.5137657685100673
55357,0.3683643307406403
55358,0.9612404689154856
55359,0.9612404689154856
55360,0.21375000000000002
55361,0.9612404689154856
55362,1.693183900481749
55363,0.9612404689154856
55364,0.2775
55365,0.15000000000000002
55366,0.9612404689154856
55367,0.9612404689154856
55368,0.9612404689154856
55369,0.9612404689154856
55370,0.260869511831788
55371,0.9612404689154856
55372,0.9612404689154856
55373,0.15000000000000002
55374,0.9612404689154856
55375,0.405
55376,0.9612404689154856
55377,0.15000000000000002
55378,0.2775
55379,0.181875
55380,0.9612404689154856
55381,0.260869511831788
55382,0.15000000000000002
55383,0.2071563163200643
55384,0.9612404689154856
55385,0.15000000000000002
55386,0.2775
55387,0.9612404689154856
55388,0.9612404689154856
55389,0.9612404689154856
55390,0.9612404689154856
55391,0.9612404689154856
55392,0.9612404689154856
55393,0.15000000000000002
55394,0.9612404689154856
55395,0.405
55396,0.9612404689154856
55397,0.9612404689154856
55398,0.9612404689154856
55399,0.15000000000000002
55400,0.9612404689154856
55401,0.9612404689154856
55402,0.9612404689154856
55403,0.15000000000000002
55404,0.9612404689154856
55405,0.15000000000000002
55406,0.9612404689154856
55407,0.9612404689154856
55408,0.15000000000000002
55409,0.8563548178278386
55410,0.15000000000000002
55411,0.15000000000000002
55412,0.3980780490132863
55413,0.16623329029375195
55414,0.9612404689154856
55415,0.9612404689154856
55416,0.9612404689154856
55417,0.9612404689154856
55418,0.9612404689154856
55419,0.9612404689154856
55420,0.9612404689154856
55421,0.9612404689154856
55422,0.9612404689154856
55423,0.22055671575622526
55424,0.9612404689154856
55425,0.9612404689154856
55426,0.9612404689154856
55427,0.9612404689154856
55428,0.2775
55429,0.9612404689154856
55430,0.15000000000000002
55431,0.9612404689154856
55432,0.41374224219818373
55433,0.2093023097089524
55434,0.9612404689154856
55435,0.2775
55436,0.15000000000000002
55437,0.9612404689154856
55438,0.9612404689154856
55439,0.15000000000000002
55440,0.15000000000000002
55441,0.260869511831788
55442,0.9612404689154856
55443,1.1169437881385462
55444,0.7000337894626215
55445,0.9612404689154856
55446,0.9612404689154856
55447,0.9727911360039142
55448,0.9612404689154856
55449,0.9612404689154856
55450,0.9612404689154856
55451,0.15000000000000002
55452,0.6113808827401
55453,0.9612404689154856
55454,0.15000000000000002
55455,0.9612404689154856
55456,0.15000000000000002
55457,0.260869511831788
55458,0.15000000000000002
55459,0.9612404689154856
55460,0.9612404689154856
55461,0.15000000000000002
55462,0.15000000000000002
55463,0.15000000000000002
55464,0.15000000000000002
55465,0.9612404689154856
55466,1.234664968048593
55467,0.9612404689154856
55468,0.9612404689154856
55469,0.9612404689154856
55470,0.9612404689154856
55471,0.15000000000000002
55472,0.2775
55473,0.9612404689154856
55474,0.4459820919184225
55475,0.2775
55476,0.2775
55477,0.2775
55478,0.2775
55479,0.9612404689154856
55480,0.9612404689154856
55481,0.9612404689154856
55482,0.2775
55483,0.2775
55484,0.9612404689154856
55485,0.2478096502503604
55486,0.9612404689154856
55487,0.9612404689154856
55488,0.15000000000000002
55489,0.9612404689154856
55490,0.9612404689154856
55491,0.9612404689154856
55492,0.9612404689154856
55493,0.15000000000000002
55494,0.9612404689154856
55495,0.15000000000000002
55496,0.15000000000000002
55497,4.154186035638175
55498,1.716354447712039
55499,0.9612404689154856
55500,0.9612404689154856
55501,0.9612404689154856
55502,0.44438400511026044
55503,0.9612404689154856
55504,0.15000000000000002
55505,0.9612404689154856
55506,0.15000000000000002
55507,0.15000000000000002
55508,0.9612404689154856
55509,0.6222910761289954
55510,0.18961423513457284
55511,0.9612404689154856
55512,0.9612404689154856
55513,0.9612404689154856
55514,0.42877861724188165
55515,0.9612404689154856
55516,0.9612404689154856
55517,0.15000000000000002
55518,0.9612404689154856
55519,0.9612404689154856
55520,0.9612404689154856
55521,0.6113808827401
55522,0.9612404689154856
55523,0.9612404689154856
55524,0.9612404689154856
55525,0.9612404689154856
55526,0.9612404689154856
55527,0.38720928433681273
55528,0.15000000000000002
55529,0.9612404689154856
55530,0.9612404689154856
55531,0.15000000000000002
55532,0.260869511831788
55533,0.15000000000000002
55534,0.15000000000000002
55535,0.9612404689154856
55536,0.9612404689154856
55537,0.9612404689154856
55538,0.9612404689154856
55539,0.15000000000000002
55540,0.15000000000000002
55541,0.9612404689154856
55542,0.15879626215908338
55543,0.9612404689154856
55544,0.9612404689154856
55545,0.15000000000000002
55546,0.15000000000000002
55547,0.9612404689154856
55548,0.15000000000000002
55549,0.9612404689154856
55550,0.260869511831788
55551,0.9612404689154856
55552,0.9612404689154856
55553,0.846669922711596
55554,0.9612404689154856
55555,0.15000000000000002
55556,1.1517495891560572
55557,0.260869511831788
55558,0.9612404689154856
55559,0.9612404689154856
55560,0.15000000000000002
55561,0.5993149978547677
55562,0.2775
55563,0.9612404689154856
55564,0.9612404689154856
55565,0.9612404689154856
55566,0.28866720340158997
55567,0.260869511831788
55568,0.15000000000000002
55569,0.21375000000000002
55570,0.9612404689154856
55571,0.9612404689154856
55572,0.16586694012381198
55573,0.15000000000000002
55574,0.9612404689154856
55575,0.9612404689154856
55576,0.2775
55577,0.260869511831788
55578,0.34614981134936373
55579,0.9612404689154856
55580,0.15000000000000002
55581,0.3081625414293948
55582,0.4137422421981837
55583,0.9612404689154856
55584,0.9612404689154856
55585,0.9612404689154856
55586,0.9612404689154856
55587,0.9612404689154856
55588,0.9612404689154856
55589,0.2775
55590,0.9612404689154856
55591,0.9612404689154856
55592,0.2093023097089524
55593,0.9612404689154856
55594,0.9612404689154856
55595,0.15000000000000002
55596,0.15000000000000002
55597,0.2775
55598,0.9612404689154856
55599,0.9612404689154856
55600,0.9612404689154856
55601,1.7724809378309714
55602,0.9612404689154856
55603,0.9612404689154856
55604,0.9612404689154856
55605,0.9612404689154856
55606,0.2775
55607,0.15000000000000002
55608,0.4425103547956752
55609,0.15000000000000002
55610,0.260869511831788
55611,0.9612404689154856
55612,0.9612404689154856
55613,0.9612404689154856
55614,0.15000000000000002
55615,0.9612404689154856
55616,0.9612404689154856
55617,0.9612404689154856
55618,0.9612404689154856
55619,0.9612404689154856
55620,0.9612404689154856
55621,0.16275000000000003
55622,0.2775
55623,0.9612404689154856
55624,0.9612404689154856
55625,0.2775
55626,0.2775
55627,0.15000000000000002
55628,0.9612404689154856
55629,0.15000000000000002
55630,0.3991981127443782
55631,0.9612404689154856
55632,0.9612404689154856
55633,0.9612404689154856
55634,0.15000000000000002
55635,0.21375000000000002
55636,0.9612404689154856
55637,0.3027967849175243
55638,0.9612404689154856
55639,0.15000000000000002
55640,0.15000000000000002
55641,0.15000000000000002
55642,0.9612404689154856
55643,0.9612404689154856
55644,0.2775
55645,0.9612404689154856
55646,0.482997261473677
55647,0.9612404689154856
55648,0.15000000000000002
55649,0.34614981134936373
55650,0.260869511831788
55651,0.9612404689154856
55652,0.33302032692107025
55653,0.9612404689154856
55654,0.35460720964229797
55655,0.9612404689154856
55656,0.9612404689154858
55657,0.9612404689154856
55658,0.2093023097089524
55659,0.9612404689154856
55660,0.260869511831788
55661,0.9612404689154856
55662,0.9612404689154856
55663,0.9612404689154856
55664,0.9612404689154856
55665,0.9612404689154856
55666,0.9612404689154856
55667,0.15000000000000002
55668,0.9612404689154856
55669,0.15000000000000002
55670,0.21929993546343837
55671,0.9612404689154856
55672,0.9612404689154856
55673,0.9612404689154856
55674,0.2775
55675,0.15000000000000002
55676,0.9612404689154856
55677,0.15000000000000002
55678,1.2469439525922792
55679,1.226229897757531
55680,0.15000000000000002
55681,0.2775
55682,0.9612404689154856
55683,0.9612404689154856
55684,0.9612404689154856
55685,0.9612404689154856
55686,0.260869511831788
55687,0.15000000000000002
55688,0.9612404689154856
55689,0.9612404689154856
55690,0.15000000000000002
55691,0.15000000000000002
55692,0.15000000000000002
55693,0.2775
55694,0.2775
55695,18.853152163632988
55696,0.9612404689154856
55697,0.9612404689154856
55698,0.260869511831788
55699,0.15000000000000002
55700,0.260869511831788
55701,0.9612404689154856
55702,0.9612404689154856
55703,0.9612404689154856
55704,0.9612404689154856
55705,0.9612404689154856
55706,0.2597092843368127
55707,0.9612404689154856
55708,0.9612404689154856
55709,0.9612404689154856
55710,0.9612404689154856
55711,0.9612404689154856
55712,0.9612404689154856
55713,0.9612404689154856
55714,0.48260862758552975
55715,0.15000000000000002
55716,0.9612404689154856
55717,0.15000000000000002
55718,0.15000000000000002
55719,0.9612404689154856
55720,0.9612404689154856
55721,0.9612404689154856
55722,0.9612404689154856
55723,0.15000000000000002
55724,0.9612404689154856
55725,0.2775
55726,0.2775
55727,0.9612404689154856
55728,0.9612404689154856
55729,0.9612404689154856
55730,1.6616113124213125
55731,0.9612404689154856
55732,0.2775
55733,0.34614981134936373
55734,0.9612404689154856
55735,0.15000000000000002
55736,0.9612404689154856
55737,0.9612404689154856
55738,0.9612404689154856
55739,0.9612404689154856
55740,0.9612404689154856
55741,0.15000000000000002
55742,0.15000000000000002
55743,0.9612404689154856
55744,0.15000000000000002
55745,0.9612404689154856
55746,0.9612404689154856
55747,0.9612404689154856
55748,0.2093023097089524
55749,0.9612404689154856
55750,0.9612404689154856
55751,0.41350000000000003
55752,0.9612404689154856
55753,2.076236051950606
55754,0.9612404689154856
55755,0.9612404689154856
55756,0.2775
55757,0.9612404689154856
55758,0.9612404689154856
55759,0.9612404689154856
55760,0.3927433604538986
55761,0.15000000000000002
55762,0.9612404689154856
55763,0.15000000000000002
55764,0.9612404689154856
55765,8.288843773019765
55766,0.9612404689154856
55767,0.9612404689154856
55768,0.15000000000000002
55769,0.9612404689154856
55770,0.9612404689154856
55771,0.9612404689154856
55772,0.9612404689154856
55773,0.15000000000000002
55774,0.260869511831788
55775,0.9612404689154856
55776,0.15000000000000002
55777,0.9612404689154856
55778,0.3288493408834845
55779,0.2775
55780,0.9612404689154856
55781,0.9612404689154856
55782,0.9612404689154856
55783,0.5137657685100673
55784,0.9612404689154856
55785,0.9612404689154856
55786,0.385875
55787,1.6616113124213125
55788,0.15000000000000002
55789,0.7194875521333289
55790,0.49315007840288955
55791,0.3818004939942735
55792,0.34614981134936373
55793,0.9612404689154856
55794,0.9612404689154856
55795,0.9612404689154856
55796,0.9612404689154856
55797,0.15000000000000002
55798,0.17271402359184412
55799,0.9612404689154856
55800,0.9612404689154856
55801,0.15000000000000002
55802,0.9612404689154856
55803,0.15000000000000002
55804,1.226719854291531
55805,0.2775
55806,0.9612404689154856
55807,0.15000000000000002
55808,0.9612404689154856
55809,0.9612404689154856
55810,0.9612404689154856
55811,0.9612404689154856
55812,0.15000000000000002
55813,0.15000000000000002
55814,0.9612404689154856
55815,0.9612404689154856
55816,0.2775
55817,0.15000000000000002
55818,0.9612404689154856
55819,0.15000000000000002
55820,0.2775
55821,0.15000000000000002
55822,0.9612404689154856
55823,0.385875
55824,0.9612404689154856
55825,0.22677543444462903
55826,0.9612404689154856
55827,0.5298464326969139
55828,0.9612404689154856
55829,0.9612404689154856
55830,0.9612404689154856
55831,0.9612404689154856
55832,0.2775
55833,0.2775
55834,0.8804220802931683
55835,0.9612404689154856
55836,1.7724809378309714
55837,0.15000000000000002
55838,0.9612404689154856
55839,0.9612404689154856
55840,0.9612404689154856
55841,0.15000000000000002
55842,0.15000000000000002
55843,0.16817340466700462
55844,0.9612404689154856
55845,0.9612404689154856
55846,0.9612404689154856
55847,0.9612404689154856
55848,0.9612404689154856
55849,0.9612404689154856
55850,0.9612404689154856
55851,0.9612404689154856
55852,0.9612404689154856
55853,0.9612404689154856
55854,0.48570963309400345
55855,0.19250000000000003
55856,0.42045452008702383
