nodeId,propertyValue
789842159264473088,0.0
1571802371902128128,672.0
71568375,673.0
1522691977451651072,674.0
1574453758561599488,0.0
1469206905407127552,676.0
1581169273594167296,677.0
18091004,0.0
822348800,679.0
14683139,680.0
1931217932,681.0
1524880180342407169,682.0
1597490018322464769,683.0
846809175502077953,684.0
1579888224436207617,0.0
2253917208,686.0
1572020544161169410,0.0
1546722127004549122,688.0
1123080646182735872,689.0
1167512276670255104,690.0
1106299176017629184,0.0
1079626016191119360,0.0
145493051,693.0
1577641586636341251,0.0
1572279187360169987,695.0
1201180817092939777,696.0
1301546426225299457,0.0
745296239533658113,698.0
746793553985179649,699.0
1555818892970409987,0.0
250350672,701.0
1510757576253882372,702.0
1241380794007982082,703.0
752094302,704.0
764415074,0.0
3312454758,0.0
537922673,0.0
67112059,708.0
21761149,709.0
1317276798,710.0
882787518529363968,711.0
12848262,712.0
52956296,713.0
709364878,714.0
1060113558,0.0
1033504891573071872,716.0
4785704090,0.0
1572539401711894535,0.0
499649705,0.0
457444522,680.0
794037421,0.0
1855720621,722.0
1575578516397195264,0.0
3252,724.0
338955445,725.0
966773374583123968,726.0
1568942148195581953,727.0
5770442,728.0
100928719,0.0
423103701,730.0
4672720088,731.0
1339464773541519360,732.0
1267886042587291648,0.0
38244371,734.0
103550181,735.0
2154040561,0.0
379587825,737.0
15207668,738.0
861438161834172417,739.0
1717308666,740.0
425463037,741.0
145493246,0.0
3434351878,0.0
3244821769,744.0
829689102,745.0
109579534,746.0
1326414611101396992,0.0
3294891302,748.0
1521967268913385472,749.0
14159148,0.0
57937201,0.0
25955634,752.0
1214319515128889344,0.0
279711047,754.0
257953096,0.0
22023502,756.0
193203542,0.0
754453848,0.0
14421336,759.0
1337166321381945347,760.0
2680425823,761.0
717753695,762.0
1150445942887219201,763.0
724569446,764.0
2290617709,0.0
141036911,766.0
2511080844,767.0
125308308,768.0
189009300,769.0
2261519768,770.0
3834645913,0.0
294129065,0.0
133434802,773.0
484183477,774.0
490212791,775.0
547622332,0.0
39849409,777.0
4442033603,778.0
1366225834793697280,779.0
1374925577740812288,0.0
1375154595329146880,0.0
416812500,782.0
20975060,783.0
347868631,784.0
117968344,785.0
631770586,0.0
1088949722,787.0
316411358,788.0
554700260,789.0
3272084972,790.0
544214511,791.0
276041209,792.0
624168449,793.0
15207956,794.0
226758164,0.0
209718813,0.0
1520177142901968896,0.0
601361957,798.0
1431047719,799.0
3616280116,800.0
224661048,801.0
2871004738,0.0
842088074091888645,0.0
1047268940,804.0
1045696086,805.0
1542154254055612416,806.0
331615837,807.0
123211359,808.0
2296647283,809.0
149163636,810.0
236457592,811.0
1449738905310449664,812.0
1283345564030193664,0.0
971912667249233920,814.0
1093510016907333632,0.0
1573664369908633600,816.0
1573801392787148800,0.0
1516035636897239040,818.0
1551508502744649728,0.0
131599994,820.0
1525877057581993984,821.0
1718095494,822.0
1517555336,0.0
2351173256,824.0
1832128142,825.0
276303502,826.0
274206352,827.0
1594294257472491521,828.0
1573682201807540225,0.0
181145237,830.0
1461793553244475393,0.0
2429816471,0.0
1295305373986050049,833.0
1573781419847045121,834.0
966586032165736449,0.0
1086659419784597505,0.0
963645084,837.0
155717277,838.0
636751511,839.0
1497480899558100994,840.0
1241680135541137408,841.0
1215911403627913216,842.0
4704439998,843.0
174853829,844.0
1492207875598569475,845.0
4707061449,846.0
611847887,847.0
2159808218,848.0
578293467,849.0
552603355,850.0
366481116,851.0
1402573266951327748,852.0
1504521509792108548,853.0
1502330016956403716,854.0
1295847394421153794,0.0
204476140,856.0
3840,857.0
1046602632838635520,858.0
1031792987804655616,859.0
868224769,860.0
927426236137201664,0.0
1133254063536070656,862.0
917916135084908545,863.0
1045845322210074625,206.0
904405973661507585,865.0
1041152788087037953,866.0
969060908340207616,867.0
1069725931730755586,868.0
928205659497160706,869.0
992290735968870402,870.0
948987289815867393,0.0
613682959,872.0
1447636018723803142,873.0
1031049108763566082,874.0
1077517594205216770,0.0
1002164535422214146,876.0
1478138206696599554,0.0
1516507117859098624,0.0
61083422,0.0
582487840,880.0
783552308,881.0
34082620,882.0
209719104,883.0
121638729,884.0
1500500937219231753,885.0
519835485,556.0
571215713,887.0
954743863742263296,0.0
1024684128829140992,0.0
948128372055568384,0.0
1535138926050127872,365.0
286265209,892.0
46403451,893.0
1368831925453025281,894.0
95424382,895.0
147328902,896.0
415764360,897.0
943511471727800322,898.0
1576915469918945280,0.0
1575340127185944576,900.0
1572586083828776960,0.0
1579217263688826880,0.0
824008369455382528,903.0
1576698437705285632,0.0
1573271998964318208,905.0
1573565190880247808,906.0
1486760363580342272,0.0
1572587137169506304,908.0
3090943907,909.0
50073507,910.0
1070600101,911.0
49287084,912.0
1544811011630317569,913.0
205787056,0.0
1576739623757299713,915.0
123998132,916.0
436735925,917.0
396365748,918.0
96210874,919.0
1419828645238030338,920.0
1463626984139931650,921.0
2493517770,922.0
2397310923,923.0
25694156,924.0
2639531978,0.0
1398543306741661698,0.0
1108348879,927.0
1389643306917838850,0.0
1357909969,929.0
443551702,0.0
1575045533500063747,0.0
177475572,932.0
67112951,933.0
1374358084173316100,0.0
154931196,0.0
1394487819163209730,936.0
827904387653570560,937.0
1213122701256036353,0.0
1220455851736961024,939.0
1009674620553662464,940.0
909094221797134336,941.0
1540196166918213632,942.0
903819696746532864,0.0
1528909928898760704,0.0
1551005595250987008,945.0
1213345258680881152,946.0
1552914865383018497,0.0
1536890258117103618,948.0
1540670163271290883,949.0
708862499513176068,950.0
323489806,0.0
1290255765064650758,952.0
1543436939210002439,0.0
1940131855,954.0
1586612424546861061,955.0
2286651994,956.0
341577764,0.0
16519207,958.0
1021579310,206.0
415240253,960.0
45617221,961.0
1492012181512196096,0.0
440930379,963.0
1575045813851590656,964.0
1498290464579063808,965.0
821307803646234624,966.0
378802253,0.0
1561753231251935232,968.0
1522445089263521792,969.0
1572144892008140800,970.0
1581217456638595072,971.0
29102164,0.0
263458893,973.0
382472278,974.0
1478195281653075969,975.0
1335585626717097985,976.0
1582248770628161537,0.0
1597848972852400129,978.0
1968181369,0.0
1462860707049967618,980.0
1573936720420212738,981.0
1484421837476007938,982.0
294654076,0.0
1584969571743764482,984.0
2600210567,985.0
937125374810640386,0.0
162271376,987.0
8917142,988.0
790680,989.0
173019303,990.0
1173622951,991.0
1481835366294425604,992.0
1572987043826831364,993.0
710142617611186176,994.0
1324794514540843009,995.0
1538374426105942021,996.0
790728,0.0
1587156934968414213,0.0
3258978506,999.0
2414350541,1000.0
2432438490,1001.0
545263836,0.0
135794919,422.0
133959912,1004.0
186913012,1005.0
147067130,1006.0
1689260300,1007.0
1577191323584577538,0.0
3500675362,1009.0
1024350146602196994,1010.0
900655685066731520,1011.0
1301213156686082048,1012.0
1371541812,1013.0
1296147153103007744,1014.0
1274537519074422784,1015.0
998928644398559232,1016.0
1083046425267712000,1017.0
1258761633897295872,1018.0
1226046013842042880,1019.0
906588648736468992,1020.0
151785779,1021.0
243011895,556.0
396890435,1023.0
1039965682790739969,0.0
4338749775,0.0
3281785202,1026.0
1562644862,0.0
367268232,1028.0
1081086356,1029.0
290460053,1030.0
52433303,0.0
1174980649314177024,1032.0
802405458174562304,1033.0
2875724207,1034.0
101454268,1035.0
202379713,0.0
277352914,1037.0
526914008,1038.0
1479483583756599301,0.0
821860226701950976,1040.0
1274274093265813504,1041.0
1571407888035315712,1042.0
1068976535833640960,1043.0
1286134280113061888,1044.0
749201787408842752,1045.0
1029464539933409280,0.0
778111141142822912,1047.0
1573704749303693312,1048.0
3214676463,0.0
22024691,1050.0
248254968,1051.0
1597856377711591425,1052.0
1577650048816611329,1053.0
1499755534463156224,1054.0
1481290642873794560,1055.0
1484650219661049856,1056.0
1521892945087315968,1057.0
1542550469935251456,1058.0
1550690577049862145,1059.0
1531800710081560576,1060.0
1503609409112784896,0.0
1521827228145041409,0.0
1508649459550666753,0.0
1531141733173837826,1064.0
1537459329150107650,1065.0
1505410309879906306,1066.0
1519102119311458306,0.0
1516633309966909442,1068.0
1490661465585762307,1069.0
1499377005397426179,1070.0
1483248379790770179,0.0
1569892075226939395,0.0
1489578737633214466,1073.0
1501901313285963780,1074.0
1468446182024245250,1075.0
1585981905534681090,0.0
1591513461024063490,1077.0
1514995090095489029,1078.0
1466143810845560832,1079.0
1284122076929032194,1080.0
1514164679198789632,403.0
4636,1082.0
1507972770969567238,0.0
1557738659511943174,1084.0
2826965552,1085.0
10228272,1086.0
2221937202,0.0
1532760271340589057,1088.0
395579959,1089.0
2592084536,1090.0
23073345,0.0
34869832,1092.0
4010545737,518.0
2841383502,0.0
1578639060851040256,0.0
800091868650348544,0.0
1575540918672760832,0.0
1024710040933072901,1098.0
600314469,1099.0
216797805,1100.0
2308444790,1101.0
145756795,1102.0
1389416874786496514,0.0
3842773634,296.0
1879577221,1105.0
1290015366,1106.0
109843079,1107.0
261100168,1108.0
74977930,1109.0
2915308173,1110.0
791197,0.0
819991200,1112.0
197399207,422.0
2264666797,1114.0
2916881071,0.0
3390837425,0.0
2829324979,1117.0
430183112,1118.0
457446093,1119.0
1519009522941108224,1120.0
162823317,0.0
703712109675356160,0.0
1480709103492210688,1123.0
1164448472,1124.0
1354753065329565697,1125.0
1467738066571960321,1126.0
1478244987070521345,1127.0
231215854,0.0
161485553,1129.0
293606138,0.0
3269989116,0.0
762319616,1132.0
190321413,1133.0
266867464,1134.0
1497516162535596035,1135.0
2531005222,1136.0
1509187822867128324,1137.0
3807646515,1138.0
1021239470811561984,0.0
1261179715,0.0
349967181,1141.0
853951263431507969,1142.0
304616288,1143.0
302257001,1144.0
232002417,422.0
1481908515522420743,0.0
166990746,1147.0
570168219,1148.0
2383680417,0.0
120853419,0.0
198185913,1151.0
73929665,1152.0
563614665,0.0
329782236,1154.0
1312297950,1155.0
2206471134,1156.0
2792100855,1157.0
110629897,1158.0
2881229840,594.0
2363233310,0.0
1046378067633922048,0.0
1306889927448092672,0.0
142349345,1163.0
1597066311137255424,1164.0
1546878060015673344,1165.0
1041285401967616000,1166.0
118756393,1167.0
293344304,1168.0
1503168900883648515,0.0
80221241,0.0
2796819515,1171.0
425989199,0.0
436999248,1173.0
2566657105,1174.0
537662546,0.0
1484355200764633090,1176.0
1411395765600018434,0.0
1508914812410945539,936.0
1298479255517630464,1179.0
1573646436025208832,0.0
1574168947787796480,0.0
874935422799024128,1182.0
905156165608378368,1183.0
930209726947889152,1184.0
1547275359913218048,0.0
1553016202448048128,1186.0
217060466,1187.0
1282798735257473024,1188.0
446960757,1189.0
4835775605,1190.0
1911297144,1191.0
894991709427437569,1192.0
1590408170278719489,0.0
1278461652317474817,1194.0
1215660468448235521,1195.0
1295244926637281281,1196.0
1557682116405727233,0.0
1540725226086043649,0.0
5267,1199.0
2552763541,0.0
904271084492648448,1201.0
1568984639867424770,0.0
759105944836005888,1203.0
1583229899757740032,1204.0
1579213380291813376,1205.0
1579387088365051904,1206.0
536614050,1207.0
260314275,1208.0
1534454301766082560,0.0
723802661208875008,0.0
393221287,1211.0
2213811368,0.0
1535666593597906945,1213.0
81007800,0.0
1594042019827048449,0.0
3305116858,1216.0
1583224940949561345,1217.0
1573111536360513537,0.0
1573982858791772161,0.0
1553244987428593665,0.0
1597560331139702785,1221.0
1454536551430512641,1222.0
1876432068,0.0
49288394,1224.0
42210513,1225.0
176005519,1226.0
2421691609,1227.0
4637332702,1228.0
636490979,1229.0
218633450,0.0
1379729657826795524,1231.0
885856472743018496,0.0
15734027,584.0
195302684,0.0
489428255,1235.0
1589330452229128193,1236.0
2585793833,1237.0
25695532,1238.0
1711281463,556.0
3326350649,0.0
120329535,1241.0
144971089,1242.0
1591912010773430275,0.0
325326191,1244.0
1115166073,0.0
17559856,1246.0
800386482535968768,1247.0
800981034858754048,784.0
792665881402716160,1249.0
703912977867517952,1250.0
1526347119916789760,0.0
1537055043945279489,1252.0
702541219201593344,1253.0
1526303079213084672,1254.0
1541832748360314880,1255.0
1527129521014484993,0.0
757075045453705217,1257.0
1534668462378758145,1258.0
940512481163739136,0.0
762100968494247937,0.0
778507478912774146,1261.0
1526788356637503491,0.0
1538001647170793475,0.0
1419253135,1264.0
815244696763019266,1265.0
1531210058352078850,1266.0
756494993846480900,1267.0
1547962148373966852,1268.0
760910532534644740,1269.0
783580846359883780,1270.0
716062778394456069,1271.0
1474684663222448131,1272.0
1592555776954228736,1273.0
1237126224381607937,1274.0
746062529625980929,1275.0
1580184007966326785,1276.0
1555900840203825158,1277.0
1572877212839182337,0.0
1577852968153513985,0.0
1121042055000621057,0.0
1597774015657017345,1281.0
1267876500151336961,1282.0
1548103310820814855,0.0
1402000036708429828,1284.0
1572484941933314050,0.0
1533751385770033154,1286.0
1545649237332983810,1287.0
856460625752412160,1288.0
452466109,1289.0
282596798,1290.0
100406733,1291.0
757601791,0.0
534779401,0.0
2269124106,1294.0
3230668306,1295.0
1003465630908022790,0.0
104863279,1297.0
1473386470702526473,1298.0
376444474,1299.0
850439413637238784,1300.0
913866623081172992,1301.0
895034497963577344,1302.0
1021256788665094144,1303.0
973232551983763456,1304.0
152311372,1305.0
279713370,1306.0
589043294,1307.0
346822246,1308.0
1667503724,0.0
887466890267828224,1310.0
386668154,1311.0
111416958,0.0
1540733076795686912,1313.0
1573599088888905728,1314.0
934922775537491969,1315.0
14161554,1316.0
4869854867,0.0
1247549077,1318.0
194516631,0.0
581703328,0.0
1528018646852726784,1321.0
1316324535839256576,0.0
1595344240002756608,0.0
749443224368869376,1324.0
1552357548988067840,1325.0
1266261849160314880,1326.0
12588712,1327.0
1335815962595979264,1328.0
72881827,1329.0
1520640268310966272,1330.0
2171082433,1331.0
468457155,0.0
195827401,0.0
1380456146,556.0
321918682,0.0
84678363,1336.0
1579436328726536192,0.0
1591429923968884736,0.0
881173594121936896,1339.0
1157535416024801280,0.0
898680284278923264,1341.0
1298294354520547328,0.0
895240050908307456,0.0
1582024928601284608,0.0
87037686,1329.0
1593738296554921984,1346.0
1414938008231374852,1347.0
1518320447611445249,1348.0
883750992990412801,1349.0
1571581782998360065,1350.0
1575052644317634561,0.0
887107421885407233,1352.0
1523011509407948801,1353.0
882890296845115393,1354.0
1596822615112523777,1355.0
1591377336926183425,1356.0
512497424,1357.0
133175070,0.0
1597136823108739074,0.0
267392801,1360.0
839751223469305856,1361.0
