author_id,tweet_id,conversation_author_id
149018209,1546829941471330306,1256519869039816704
1131600559528501248,1546829831857655810,44196397
64123730,1546829041826557953,289297368
349747237,1546828464363388928,1249982359
98780424,1546827616744783874,1304301715634548737
2753633829,1546827441263493122,1322250246433525760
1324241488474263553,1546827335722303489,14498432
1540336564928188417,1546826371028107266,58579942
1242110566841417731,1546825602023424000,1267734232991969283
2736542272,1546825365372518400,446572169
1395790426796220418,1546824486929895424,2999573264
1397633098012057600,1546823696597323776,1217391623811805184
929378845,1546823002867879936,1093899576329801729
1388287840581263368,1546822639083307009,1478138206696599554
1002277890,1546821910448803840,856009806
1313376262291849217,1546821491571974144,919061479
1426742607888199680,1546821408524685313,1412638552760881156
1497617015573561346,1546821302958399488,1544782267951759360
1039982376527560704,1546820963001573376,1522738086706360320
1452347146355740673,1546820713105035265,4484115214
1336003596,1546820005568053252,1536268354830360576
701987017794699264,1546818451402096642,1458473136643584004
1227981565420015616,1546817659274149889,975642974
896049350681538567,1546817364972507137,6134882
2768341114,1546817115117740032,274802300
1239209548625436672,1546816017262907393,388899785
180313672,1546815484422668289,427243129
2445418904,1546815329791262720,413428207
512042286,1546814959690063872,1278996472571342849
1437859602809425928,1546814949342814208,4010545737
