author_id,tweet_id,conversation_author_id
363823267,1358033330428665857,239543684
121417367,1357717605826502659,738015329880657920
31099936,1357615225999155200,20309837
351110805,1357454242299039746,29780473
95022046,1357411193753862144,430150576
2753352558,1357181978731290624,434418589
712857593530683392,1357112555106299904,368009974
564511791,1356473532629147648,2759739228
1222905336845213696,1356360868540375040,113423615
1829775128,1356312619834077187,412429578
14534896,1355666247057170434,30846470
194351775,1354619508594503681,1266536711510724612
704282873231237121,1354594221492236288,357764115
41702018,1354033974700634112,1595906029
2225051,1353816403753783296,1092310347237740545
29644499,1353784631976333313,121881752
1423573368,1353537784884195328,74455893
964207385253416960,1353433783618441216,842831971751514112
159182079,1353400790501756929,575015220
1093695069176000512,1353383262744240128,215513890
100250921,1353348313551163399,214783740
17387342,1352675270885580805,3081982205
1075866939094958081,1352640609266315266,1270609403687796736
44388921,1352469242378125313,24238334
7370332,1352432708144644097,978983136
44388921,1352364854049386498,244359625
18958504,1352333351454183426,17792766
159182079,1352325136645558273,2903567645
17676664,1352266621763641346,76324504
525413893,1352028955109429248,2429747641
194351775,1351672911677984768,1299526912767717376
69667470,1351588436394860545,329305384
17387342,1351500003332792320,1106196744
127345230,1351141750329507842,162071541
574796987,1351051023457136645,27481883
715851056148791296,1350866481207259143,238098759
1548572586,1350866256249950209,1480278008
715851056148791296,1350820641570775040,238098759
19720747,1350595409845104640,421552461
1215444012322172928,1350462312570871808,287846959
386728215,1350388140842905605,37724912
712857593530683392,1350336307700981761,385680794
2273540036,1350310119389609984,20002428
932013864,1350262084148334592,1259632699909771271
14931992,1350153272082874369,216168952
525413893,1349826024947806208,756980366
299612346,1349031441884184580,704236526390087680
329782236,1348539898815508480,1254711682649272321
6091632,1348424858816835584,2649221384
115097335,1347856280262635524,138321608
844631,1347813003589079041,1255726660906651649
30195190,1347552514162515979,3030511365
1101487206840057856,1347514612154068992,63085811
26095909,1347463582116667392,378863252
3351790911,1347460228019847168,378863252
27884506,1347275345137905664,1484715356
62152538,1347257983252643840,1946093022
26816594,1347252833150767107,2479994034
4899991,1346840602273488896,16350858
1133701,1346682686295990273,308658903
712857593530683392,1345404296435695617,1278522285695983617
159182079,1345384347931729920,1155952820966703105
712857593530683392,1345088914705403904,19052271
12512312,1344725525214818310,325661998
12512312,1344669614425292801,433350023
12512312,1344668871127494657,1189615673518899200
412429578,1344335512203632644,19209739
161368542,1344021018172661761,2149383494
14517538,1343968004304994305,22717141
89164131,1343532612199936007,534933558
712857593530683392,1343450048374341633,2151040885
19533817,1343260760475136007,24674248
367643874,1342659238204567552,3346807874
2843685004,1342658869118558208,1285402363474452481
14386696,1342191719077441536,38617573
8167022,1342074965114273795,587259224
12497,1341979418395197442,9162442
14559196,1341598637806129153,18608470
247103812,1341579367823106050,3084994475
1219579814,1341543215292407808,15694863
125375423,1341493477704609802,82673602
761257471952379904,1340955117256728576,298314389
534563976,1340737808663793664,1278692270
712857593530683392,1340702432846700544,1340679739216863232
712857593530683392,1340686529933443078,1340679739216863232
281877818,1340472846338813952,65172298
2479790449,1340372837090152448,14238766
60842743,1340280192816852993,600304156
712857593530683392,1340202863339786241,42896318
84678363,1340072688660979712,66708811
16665197,1340022599678648321,5819672
63810911,1339223532019052544,27174323
42541093,1338670473278873604,1168908095805956097
534933558,1338528841740926978,1023437226565238784
621413,1338261678660661249,2506774887
28483093,1337935180955185152,17932113
23136887,1337841521454960640,53575749
359831209,1337521304271007744,2730044089
18601763,1337474927943880707,139362186
83632733,1337185022235848704,515825006
1392483492,1337128411345661952,260399941
20031243,1336914154137870339,285772181
285772181,1336903432549052416,14559196
74560879,1336832840634286081,1172907630798540802
46168683,1336759698456973313,5907282
1648615956,1336715099873177604,1241380794007982082
2178012643,1336543681428348928,146297807
117539435,1336400043557998594,1082345722777870337
750022168675688449,1336068397990371328,752967707277029376
2275337142,1335983228134547459,2347544035
15082486,1335867627365916673,757312327452614657
712857593530683392,1335361637247713280,1116329559417393152
712857593530683392,1335161515880529920,1218894301964460032
44388921,1334974816449929217,12896972
455524335,1334870294130028545,47307465
2964539431,1334732357442662401,159904799
1945724101,1334579601520140288,14416109
19346439,1334473397917650944,2412988891
23639272,1334267358009991168,28271820
18100031,1334256407370231809,7900962
21439977,1334207068409040896,133641778
37474246,1334207039048921090,30917114
6325812,1334144483680784386,17173766
1112924022,1333845046752391171,18999501
104643882,1333485484593573888,14416109
808108063,1333255090363387904,297633450
137793138,1333183580932100097,112897080
36823,1333147320955887618,1115787445
246394886,1333144353116626944,4517565515
20919626,1332416586561572865,14223611
16343974,1332203141870346241,2196538663
14284095,1332007206460551170,29386609
18582812,1331596809706168320,876395746962149376
300868924,1331197470106406912,1272054956321918976
21528745,1331053238716563456,1364098508
18722462,1330859606726336512,5820642
150754657,1330151919831158784,53122252
1007914687,1329992721449295873,16881275
153814910,1329806287459086336,825997307623665664
117539435,1329493258347671555,822614209745866752
534563976,1329477024709304320,1323709250745630729
322589928,1329471496993992706,2460564014
1215462115592560640,1329448550904762368,211073619
809823507005710336,1329408020837773312,49753604
16887172,1329239326798929920,835996764
20478716,1329143522054778886,121881752
743223366,1329112434196549639,15052455
394087611,1329108425909837824,1081314367621251072
55190298,1329090502214356995,890876643220365312
12512312,1328765960006713344,92437155
394087611,1328754955239342080,826305532218576896
21102089,1328710584129499136,116231796
20280088,1328521399615549440,48601513
234534756,1328422567183585285,930847788
344729527,1328365629447999489,619828243
41583480,1328011656094507011,97814318
111449829,1327676619788611587,526425773
17387342,1327631830367997954,3255691625
17387342,1327630010207916032,3255691625
19721574,1327347254793969664,7613072
321954654,1327013709743599616,4305051193
17813513,1326961615728685056,25073877
7748752,1326868854451134469,17339719
569346769,1326807162375450629,4871065809
321954654,1326577832819089411,14976428
1423573368,1326523685008789510,60773313
19717244,1326258304394387461,44451545
117539435,1326225707408691200,870340909
14031032,1326208192213299203,690823
49416874,1326059173461680128,1232319758
14983792,1325997202834137088,406751527
394087611,1325922526799699968,14053449
712857593530683392,1325494759134130176,20675027
977040996,1325230503859990528,266961516
117151408,1324898302299688961,595722578
47539748,1324888319436623873,16945970
33158980,1324876170752503808,721187715451002884
56453799,1324843398243770369,24676608
2207861,1324785211360583681,24545409
712857593530683392,1324764923776266240,4575827122
1027705099,1324547612293300224,1230309941317193728
721096238020628481,1324539998599860224,2909773529
18028509,1324493698361675777,2994604497
19071113,1324445589233455106,136418981
55059675,1324370279594864643,30043495
6031,1324133557539885057,13895242
74560879,1324132348447780864,1079859650286231552
26931750,1323858868405858306,550412089
50308678,1323847652912599042,19548215
14835756,1323837980348456961,818155
42852429,1323750186666102788,16519207
339749749,1323476659501178880,256248462
91203273,1323294501352415232,1689900517
16117029,1323290681872441351,41403182
564673621,1322665563135631360,50769180
712857593530683392,1322554136357871617,344006810
1480544893,1322380093797273602,337820198
3309375033,1322319311730593799,1367834713
712857593530683392,1322263962428219392,1089323743971819520
462223964,1322218643870998529,291332154
17903154,1321970545584345088,94125725
712857593530683392,1321879914652393473,4020336353
14981648,1321285991685070850,349566970
267472795,1321203310083362816,751590757
1056665060,1320733488795029508,215798573
712857593530683392,1320297314200645632,5026991
17904983,1320260017552019461,169224023
712857593530683392,1320245689478242305,4398379346
313525999,1319780310033305600,57463794
388947237,1319363308219256833,5449042
95022046,1319348806337560580,2385493991
403563397,1318799229217918978,2381970147
20383443,1318634306797998083,16692859
84364416,1318534136399826946,83466368
766767121,1318282281182760960,1010616608094588930
835252426265481216,1318214526366584832,1260972735800451073
712857593530683392,1317937991604596736,89330494
22869559,1317840460241465344,15407632
102263558,1317802257698664448,489429310
34255829,1317468635909165056,1558283664
60450059,1317423132630683650,20484365
22708618,1316772239744921601,16017475
2238323790,1316588283141525504,33830069
23545095,1316550722348109824,136656439
24871778,1316473750087442433,3045078005
580064411,1316375249001340931,19896150
828715817504219136,1316096509335736321,19687843
21063394,1315469194553556993,1305851436895535108
765102806,1315413706021380096,14461561
165506153,1315327041181487112,1209000052045185026
26788424,1315314770694885377,50105908
37601816,1315141367174107136,17721473
60450059,1314442442561613824,20484365
1099507765070819329,1314313700891791360,43649549
370696063,1313888774179491840,318692762
1863948846,1313576652006359040,327577091
712857593530683392,1313214723744165890,1221819301709197313
20155474,1312738687176896512,363151077
21063394,1312647511379599361,1164363190903246848
14021902,1312247970922934272,16017475
17387342,1312119833245278208,384529155
14846672,1311651989684654081,3366359141
712857593530683392,1311427251624263680,979264399
712857593530683392,1311425890790727680,979264399
15723806,1311375902647791617,74820061
730701763993600000,1311234601906515968,1221365126
24346572,1311196696899063810,287833690
121077487,1311187784850341888,466007883
17387342,1310870175718281216,313597319
21137934,1310592823125778433,45594696
60450059,1310376896073330689,20484365
237432120,1309992144019640321,127253433
17778965,1309859641459986432,2148262096
712857593530683392,1309738951389843461,805183654200807424
194351775,1309573386683719682,22930139
712857593530683392,1309473056377585668,1250842153934360576
26061966,1309207047804784642,50073507
22023502,1309185816619614213,313884088
614405369,1309051810963959808,816207907574476804
98499376,1308903644306251776,1002761717296721922
40878857,1308864571319488512,1136424378248380416
712857593530683392,1308665904364879872,1224153685900644360
712857593530683392,1308430249697316865,1227920058
712857593530683392,1308069989367164928,744934472596889601
1392483492,1308063368184573953,28878347
354004333,1307483287292710924,82728763
19355829,1307332062001717253,2298455641
341643950,1306966350246621185,1065147844456177664
712857593530683392,1306962995122040832,1224153685900644360
162535413,1306633464129544192,515865890
19355829,1306410782478012416,720256220691443713
19355829,1306408891358511105,720256220691443713
21714823,1305870829973114882,477484361
6453512,1305756163397554176,16200834
712857593530683392,1305620370708246528,26070364
29678151,1305558960355905536,6854162
712857593530683392,1305528063103348740,26070364
165909678,1305468456096145409,18327788
75999351,1305460069044293632,24782914
712857593530683392,1305418136808693760,141814920
1194962714,1305197584827314177,3085571050
7780982,1304986707792519168,531724834
86626845,1304803706215362560,28023025
14559196,1304642047555416064,352648116
712857593530683392,1304263740913844228,621874183
1392483492,1304007259668832256,32493647
16343974,1303559175130275840,2196538663
43593,1303482716382359552,265219509
14967143,1303425143604219908,1086313908821024769
32990345,1303407788773830656,2728229988
432867014,1302986110910509056,25743295
14861302,1301545441557913600,12848262
43593,1301247290821103617,265397376
22107517,1300883020157800449,48511777
135997883,1300855509403291649,1968019591
14344469,1300650913783111680,11518572
18581784,1300621070089760769,406615126
43600441,1300613842448396289,798136313086169089
491631309,1300564638992605185,71672417
18438362,1300538039836405760,392812085
16228337,1300486291314835457,1666211077
69022849,1300425715683393536,325594003
61014484,1300244090173480960,1352974561
712857593530683392,1300176301022572544,20856667
712857593530683392,1300175134200754176,20856667
20439615,1300085033701650433,19971052
14846672,1300040967408541696,3366359141
342134583,1300022486927577088,3417590343
712857593530683392,1299958498696945664,80137023
26788424,1299348711068270592,167615935
712857593530683392,1299130309393276928,20856667
6931722,1299071033505447937,10836092
33773592,1298803482032472064,21634600
217946461,1298638381660815361,17233335
17175139,1298449098383560705,26589498
1236101,1298387349311819777,7865552
31559098,1298373968651603968,1625620532
457444522,1297785831072169985,916662580529201152
1885325856,1297639235210448896,1587143948
30844417,1297558983558004736,776025992
1137674857,1297474354607984640,1041285401967616000
135583203,1296867124682596353,586676613
18365936,1296852297486462976,26291044
260248295,1296730637521563648,555303098
712857593530683392,1296189925247741952,278843505
17175139,1296160047316180997,16642108
3238448948,1295938313761591296,2869573946
29354944,1295733906088570886,1264594289008406529
4197051,1295606074297339904,1207178054608416769
79543,1295386880062582784,1271230896914305024
234837692,1295267489815855104,1252605307567644672
1157748392430309377,1294876394820898817,114549551
1033587691,1294676813428424704,1121173420866019328
1249627604,1294556401889468417,1625470994
712857593530683392,1293624450156437504,1269949553236680704
712857593530683392,1293596188990509059,1269949553236680704
712857593530683392,1293334410314436608,1165036786973732865
238625906,1293312380793913348,242434140
8839152,1293265566753579014,23026153
712857593530683392,1293167553720676356,72933709
33629027,1292883053661102083,164889672
16936686,1292781037039362049,1253672034
28361308,1292453492179730434,611847887
1071978579934765061,1292255143165956096,1096205507348623360
23845897,1291824567103762432,19154888
525413893,1291426007363264514,14249829
22107517,1291409962724397056,14324883
1033587691,1291363777326338049,1311351074
3351790911,1291074824085921795,950230151517917184
387743928,1290676031339270144,212094352
22919204,1290652490082537474,20094105
21207857,1290521859092615169,852156357763629057
41841330,1290489608862457858,14076943
21713090,1290323291849265152,130197701
756446502852190208,1290191957487005697,246562340
712857593530683392,1290133960471662592,1269949553236680704
188947502,1289950194037960706,216240467
255569973,1289604448931598337,468983664
712857593530683392,1289155822073688064,1116355285
16182261,1289029012837154817,732249320
439928778,1288956889204699138,229934340
712857593530683392,1288740396210614272,1116355285
376843909,1288612999016509442,407048454
15083100,1288605732968058880,1104432398501064704
69133574,1288597741300584448,1061954797568434177
39925753,1288539705685016580,976500302462488576
376843909,1288258188127608832,612473
376843909,1288256524628955136,331557407
762323311,1288246094825230336,1206014617
15268202,1288190020076150789,1260152204
46554103,1287894592625553409,27490760
23745072,1287863404460482561,122422343
403167351,1287860973399945217,16178385
376843909,1287847892468736000,457984599
14886998,1287404434859982850,250784170
60450059,1287330707300216833,18931482
622747849,1287312769822334976,380280705
712857593530683392,1287138947290734592,3298846686
2458717746,1286849322487820289,2934375069
47387027,1286747672012038150,193330599
19081905,1286381369178771457,31658147
17387342,1286369274039275522,620402091
412429578,1286114297068879872,605426336
3068562066,1285939060146671624,166185122
76518929,1285920737656791041,997040168
27487492,1285682481178517504,540435194
25446267,1285606532126842882,2247581358
27978241,1285555180369584133,2327612520
69277202,1285497972357304320,2888278510
412429578,1285320380681519105,4901824743
2149996640,1285257678575599623,470531094
39066458,1284703756718923777,50920277
21896072,1283730896680620032,67550354
15000857,1283465413741948928,921987777410957312
2853461537,1283109176751747072,2641641796
1157748392430309377,1283074241915760640,757279359677849600
1157748392430309377,1282709783058026498,2220849829
712857593530683392,1281920253912444928,56246786
2908572178,1281796156515917826,928616598
712857593530683392,1281114405808168962,1240839177182339072
874969926,1281041759166816257,39915634
144286635,1280972823872319490,130557513
34029756,1280674810125864960,11435642
1979921,1280549900778795008,14397493
712857593530683392,1280428954843705345,19408150
148397910,1280335497915707393,50424713
26393669,1280269016167100416,17744644
227829587,1280129372343668736,1276822429755510785
19766166,1280121219011022849,44438256
807146624992481280,1280043666199810048,1133324403926654977
1255151,1279844107616235520,453257427
376843909,1279701527817449473,162376239
21746728,1279511385597194240,128213746
162535413,1279100318521847809,368750485
210226021,1279071453258952704,4895959581
1356295483,1278942070795730945,1153991772772560897
466007883,1278795202535329800,60026651
2822525797,1278654058023313409,294530346
19759749,1278345167506792449,366557645
712857593530683392,1278218054728478721,23365585
24573827,1278102738140827649,566598506
22869559,1278092065700581381,1566202044
13418072,1277790551165726720,6611482
15837189,1277618177476898816,1278839562
712857593530683392,1277459263728660481,1267990073997504513
1175221,1277263654711439360,14517538
21149402,1277018310392139777,2842614120
24857905,1276798022731489280,411654763
7790972,1275923296819634178,46407523
257581957,1275805983353090050,16060248
174151902,1275799066228797440,866644044528713728
193507878,1275478213133819904,911306494536224768
18100031,1275435313297416193,51089691
54660838,1275433516902354944,1202769519384637440
781725127,1275140951980335105,1717308666
14914631,1274880458262749184,257119149
3021611,1274868308165050369,184789840
906256501031010305,1274518099299983360,1034469513385963521
75062648,1274464665742061569,234693053
25960019,1274267041126649857,267659732
15926855,1273851437601050624,779141
388947237,1273245257568849923,2468094146
95022046,1273239012019449857,1022036978873905152
712857593530683392,1272571184178032649,544076346
72034591,1272564523753328647,19929890
712857593530683392,1272549021349904386,1227920058
17563292,1272518193983127552,248999264
387526400,1271884348938215424,1265840494292148224
614405369,1271870215354228736,1153354904955752448
712857593530683392,1271701051121389568,1227920058
108577950,1271676808023339008,928219752
376843909,1271541558160965632,148055363
813818485,1271429165779165186,793367508883501056
30556255,1270993082872483842,237986054
76616401,1270653214334111744,1267073850
594749537,1270622040177782789,2955169283
34554134,1270541259401129984,48997126
171531412,1270442111930904577,416839470
20752767,1270387023619203075,20764565
2618231,1270110477570510849,909468098
712857593530683392,1269960792289406976,344680068
11985982,1269912382807183360,761517405365501953
66782978,1269906128592388097,57090013
74560879,1269867793937096704,178065733
151432737,1269673495669215233,1105873717777891331
205582315,1269392992911200257,12382582
14559196,1269363617465434112,1303404661911752709
14559196,1269362490858631168,1303404661911752709
2715822396,1268926821552144386,63409480
31142666,1268786363987623936,64092459
131873356,1268681645957287936,115102139
73542155,1268622925566902273,121032415
4849323423,1268615230617051137,2965511647
712857593530683392,1268462816387756033,383443838
15522308,1268284880862900224,47705546
69133574,1267797942557126656,3235354086
712857593530683392,1267743281724579840,72657505
121026704,1267494172790935552,313385516
120329535,1266146053146976267,153277817
133318766,1266121982195707904,2705251416
1558406653,1266002697217626112,1558283664
20718994,1265706888328409088,26327592
39769631,1265134746478264320,3060489838
10458822,1264948945962389505,198652603
474836881,1264851624826109954,127212662
712857593530683392,1264766806855565312,258082008
1183327309224386560,1264149819108589568,3322502295
712857593530683392,1264125259705274368,14259160
818340,1263947178269016064,8315972
10328012,1263924905692639232,393138515
887363635692969984,1263686375770976256,3098082552
2961589380,1263436368484732929,1222051314005245952
971761,1263365384972861440,1622051
42324042,1263210785322479617,100283347
55018701,1263162199633207298,71502501
108155579,1263071458730758145,16665596
95022046,1263029294508408833,20617707
34255829,1262698951905619968,19084896
1361872532,1262486758278733828,20060067
1361872532,1262484512082141186,20060067
367873443,1262096452001697792,1249848865848569857
33805522,1262029489766379522,1068043484072882177
712857593530683392,1261593866630688768,745602381296115712
46800814,1261593728466198529,139696900
22290141,1261364965916672001,11381612
119830208,1261161789250830342,1218840266167156736
632793024,1261067399220125698,1957610664
128935830,1260656469252268033,3068764060
14534896,1260629006518542337,127566215
218559401,1260573903816200192,1173158444
40040214,1260562658438217728,4345931
16666502,1260433205548797952,572246125
16212914,1259872386255515649,9081112
22988800,1259483496197820416,1256953091783565313
712857593530683392,1259400226873282560,715000725470773252
133152120,1259310102412005376,202890266
1327169450,1259123465229041666,232274011
14186089,1259044282327093248,335575362
23606334,1258320456790290433,192897619
36830845,1258156035006623744,78507634
207653766,1258047759493578752,757658505004380161
4214940802,1257980424485208064,3363062727
24397834,1257859467573702656,847921285065842690
1863948846,1257746121528610817,44439351
2286066582,1257724708830748677,1370775192566263812
611632849,1257397795331411970,317877946
901542862533406720,1257278522982367232,770019337717555200
4849323423,1256859304025395201,783580846359883780
712857593530683392,1256838895745904645,1596769268
846801440706351104,1256697197627834370,852646760857993217
984301467359170564,1256650111297425413,337094367
38047391,1256615956513730560,1615252842
16162149,1256305510996865024,113783763
2673251988,1255856132305891328,1073693684770705408
712857593530683392,1255772441487368193,1212940696258113541
3252,1255656578948063234,510790333
3711094521,1255512997507862535,233186560
233180256,1255500612323758081,1232565330083446784
27568902,1255494777589526528,931370952
3362913279,1255387798020018176,2531421158
27018666,1255262700281757700,19732357
242759237,1255174662511906824,386959428
25927032,1255134250736553989,1180189149204271104
1113747629282930688,1254985081179066368,75979875
108987695,1254916173994422273,998573295044874241
95022046,1254852183922794496,62615968
807975026,1254429581416837120,830908366377611266
402664998,1254363657309425669,1555884217
302630502,1254262730220961792,989199630104649728
1648615956,1254068424734629888,1586248458
1558406653,1253817484781780993,161452956
95885662,1253788383090036742,1116001332522041347
14716014,1253720393518473216,64596229
61157857,1253647843220434944,36730935
712857593530683392,1253167587375996928,16539043
3711094521,1253028373435203585,233186560
1922999682,1252716403372720136,18564887
124894578,1252682183426400261,1038541805569142784
15203912,1252647061222232070,256167498
33773592,1252625765180624963,278123988
607116913,1252592172827885571,482445029
15292041,1252529814990254082,1936979389
18365936,1252338405767122944,29829232
31156984,1251904119272615936,946784911486308353
17179368,1251495873357451265,458480423
255517428,1251253139296174081,44425241
242172925,1251198818957373440,74601155
62152538,1251192883971047427,15118889
14562685,1250949259785990145,13924292
14981648,1250842159831531520,68542597
20930065,1250426464723320836,29300956
18727283,1250356661077921792,20255486
2272678587,1250168722502889473,255550439
85227160,1250157500126674958,1151009527
589535421,1250080048708640768,504474006
125375423,1249783617368338434,1238853748937625602
1105525337088245761,1249765721766268929,483273973
22488339,1249591399378550784,808693699
108987695,1249465631650410497,49097116
730778812955398144,1249412960415596548,899176802
15290909,1249377209489461249,100534368
31142666,1248999365185810433,34681491
9533042,1248998830407737344,61322055
28956520,1248922950469914625,770019337717555200
20155474,1248354109893287938,1190774156096397313
62152538,1247698255703465984,1077341756838957057
18365936,1247559438279438336,859133161703436289
14286491,1247527452957495298,71557700
5053141,1247258727498919937,170815973
2964539431,1247155868598181888,544470728
271578681,1247128113429057539,1503255254
18365936,1246888075839467520,902266349551927296
47252003,1246842875939295233,16017475
69176047,1246815085101813761,15570628
236541422,1246659702236291072,1151393626343084032
712857593530683392,1246652887284899840,1245534712585740289
836124273731235840,1246221291884916736,896870453670682624
149522272,1246175050514026497,224076463
112886485,1246149397689389059,11237632
1231406720,1246145320393805832,243418245
150664007,1245895789597032450,80405565
