tweet_id,Source,Target,conversation_id,limitedTopics
12951835623,28145010,,12951835623,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
12951846957,17239967,,12951846957,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
12966421808,9207632,,12966421808,"[2, 6, 8, 4, 5, 9, 0, 1, 7, 3]"
13086220526,14792516,,13086220526,"[2, 8, 4, 5, 9, 7, 6, 1, 3, 0]"
13145867944,12692452,,13145867944,"[2, 8, 4, 5, 9, 3, 0, 6, 7, 1]"
13207212246,37568811,,13207212246,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
13243190714,14845642,,13243190714,"[2, 6, 8, 4, 5, 7, 3, 1, 9, 0]"
13323647336,106312034,,13323647336,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
13323993619,106312034,,13323993619,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
13390380805,30133564,,13390380805,"[2, 6, 8, 4, 5, 7, 3, 1, 0, 9]"
13440494041,53213719,,13440494041,"[2, 6, 8, 4, 9, 7, 3, 0, 1, 5]"
13723491533,18212207,,13723491533,"[2, 6, 8, 5, 9, 7, 3, 1, 4, 0]"
13753268204,6603142,,13753268204,"[2, 6, 8, 5, 9, 7, 3, 1, 4, 0]"
13780659505,9207632,,13780659505,"[2, 8, 4, 5, 9, 7, 0, 1, 6, 3]"
13969766680,24853415,,13969766680,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
13984302481,14792516,,13984302481,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
14071876689,15367216,,14071876689,"[2, 6, 8, 4, 7, 0, 9, 1, 5, 3]"
14115225716,13027572,,14115225716,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
14135934970,16970852,,14135934970,"[2, 6, 8, 4, 9, 7, 3, 1, 5, 0]"
14251466510,35293,,14251466510,"[2, 6, 4, 5, 9, 7, 3, 8, 1, 0]"
14277964220,14344469,,14277964220,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
14303869765,3252,,14303869765,"[2, 6, 4, 9, 0, 7, 5, 1, 8, 3]"
14444357203,20771468,,14444357203,"[2, 8, 7, 0, 3, 9, 5, 6, 4, 1]"
14633150071,17623957,,14633150071,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
14646687116,46346652,,14646687116,"[2, 6, 8, 4, 5, 9, 7, 1, 0, 3]"
14691616885,59200277,,14691616885,"[2, 6, 8, 4, 5, 7, 9, 1, 3, 0]"
14723003725,14792516,,14723003725,"[2, 6, 8, 4, 9, 7, 3, 0, 5, 1]"
14938252327,17223242,,14938252327,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
15162396353,8921752,,15162396353,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
15291740888,1912641,,15291740888,"[2, 6, 8, 4, 5, 9, 7, 1, 0, 3]"
15628673505,14253565,,15628673505,"[2, 6, 8, 9, 7, 3, 0, 4, 1, 5]"
15639017582,16616757,,15639017582,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
15639680472,21996235,,15639680472,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
15649357090,110171914,,15649357090,"[2, 6, 8, 4, 7, 3, 1, 9, 5, 0]"
15882220701,14412101,,15882220701,"[2, 6, 8, 5, 7, 0, 4, 1, 9, 3]"
15902705370,5676102,,15899975828,"[2, 6, 8, 9, 7, 3, 1, 4, 5, 0]"
15950689044,16906137,,15950689044,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
16137241318,6595682,,16137241318,"[2, 6, 5, 7, 3, 8, 9, 1, 4, 0]"
16305825550,33915628,,16305825550,"[2, 8, 4, 7, 0, 6, 9, 3, 1, 5]"
16381766207,9135,,16381766207,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
16403967422,18992997,,16403967422,"[2, 6, 8, 5, 9, 7, 4, 1, 3, 0]"
16414958257,93950784,,16414958257,"[2, 6, 8, 4, 5, 7, 9, 0, 1, 3]"
16693847655,15307727,,16693847655,"[2, 6, 4, 5, 7, 1, 9, 3, 8, 0]"
16777584476,80102969,,16777584476,"[2, 6, 8, 5, 7, 9, 4, 0, 1, 3]"
16847972910,14458280,,16847972910,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
16848137723,16441758,,16848137723,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
16860255977,16441758,,16860255977,"[2, 6, 8, 4, 9, 7, 3, 1, 5, 0]"
17036341475,15106068,,17036341475,"[2, 6, 8, 4, 5, 7, 3, 9, 1, 0]"
17045778352,44374617,,17045778352,"[2, 6, 8, 4, 5, 1, 7, 9, 3, 0]"
17261066134,1090561,,17261066134,"[2, 6, 8, 5, 9, 7, 3, 0, 4, 1]"
17353444046,15154811,,17353444046,"[2, 4, 5, 9, 7, 3, 0, 8, 1, 6]"
17425864095,14122999,,17425864095,"[2, 6, 8, 4, 5, 7, 3, 9, 0, 1]"
17499498598,9207632,,17499498598,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
17576101131,1765921,,17576101131,"[2, 8, 4, 5, 7, 3, 0, 1, 6, 9]"
17592809229,14940354,,17592809229,"[2, 6, 8, 4, 9, 7, 3, 5, 1, 0]"
17645624784,807095,,17645624784,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
17645866998,16563598,,17645866998,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
17645948989,17413364,,17645948989,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
17646229756,107329106,,17646229756,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
17654010651,124506375,,17654010651,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
17715075670,16563598,,17715075670,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
17716333259,24575229,,17716333259,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
17888715236,14333690,,17888715236,"[2, 8, 4, 5, 9, 7, 3, 0, 1, 6]"
17905069210,18192654,,17899874831,"[2, 6, 4, 5, 7, 9, 8, 1, 0, 3]"
18180507004,1940581,,18180507004,"[2, 6, 8, 4, 9, 7, 5, 3, 0, 1]"
18276618182,142389870,,18276427579,"[2, 6, 8, 5, 9, 7, 3, 0, 4, 1]"
18308662893,17767238,,18308662893,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
18430548903,1855351,,18430548903,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
18458587319,14434070,,18458587319,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
18505150863,36843988,,18505150863,"[2, 6, 8, 4, 5, 9, 3, 1, 7, 0]"
18533167181,18224194,,18533167181,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
18533413513,8814152,,18533413513,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
18620129944,35966770,,18619601586,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
18680817525,14294455,,18680817525,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
19094406995,19767193,,19094406995,"[2, 6, 8, 4, 5, 7, 3, 9, 0, 1]"
19387439762,63751266,,19387439762,"[2, 6, 8, 4, 5, 7, 3, 0, 1, 9]"
19572774658,1095691,,19572774658,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
19573133541,615513,,19573133541,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
19580886983,635383,,19580886983,"[2, 6, 8, 5, 9, 7, 3, 1, 4, 0]"
19584040573,15662446,,19584040573,"[2, 6, 8, 5, 9, 7, 3, 4, 1, 0]"
19668057032,14792516,,19668057032,"[2, 6, 4, 5, 7, 3, 9, 1, 8, 0]"
19717219339,1175221,,19717219339,"[2, 6, 8, 4, 5, 7, 3, 9, 0, 1]"
19726974241,18212207,,19726974241,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
19736037685,18212207,,19736037685,"[2, 6, 8, 4, 5, 7, 3, 0, 1, 9]"
19757103593,14091197,,19757103593,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
19758249468,63751266,,19758249468,"[2, 6, 8, 4, 5, 7, 3, 0, 1, 9]"
20031597442,9207632,,20031597442,"[2, 4, 5, 9, 7, 0, 1, 6, 8, 3]"
20149546432,15662446,,20149546432,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
20150042620,140488567,,20150042620,"[2, 6, 8, 4, 5, 7, 0, 9, 1, 3]"
20158731128,14591071,,20141594429,"[2, 6, 8, 4, 5, 7, 0, 1, 9, 3]"
20226937228,161656516,,20226937228,"[2, 6, 8, 9, 7, 4, 0, 5, 1, 3]"
20257242645,739293,,20257242645,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
20460475172,1940581,,20460475172,"[2, 6, 4, 5, 9, 7, 3, 8, 1, 0]"
20499737763,24661289,,20499737763,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
20545412617,18205527,,20545412617,"[2, 6, 4, 5, 9, 7, 8, 1, 3, 0]"
20578803007,1940581,,20578803007,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
20725601018,44418062,,20725601018,"[2, 6, 8, 4, 5, 7, 9, 1, 0, 3]"
20815361346,15932775,,20815361346,"[2, 8, 4, 5, 9, 7, 3, 0, 1, 6]"
21067476037,45618045,,21067476037,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
21393294196,20293350,,21393294196,"[2, 6, 8, 5, 9, 7, 0, 4, 1, 3]"
21431266682,6183492,,21431266682,"[2, 6, 4, 9, 7, 3, 0, 8, 1, 5]"
21452947255,1363481,,21452947255,"[2, 8, 4, 5, 9, 7, 3, 0, 6, 1]"
21529937915,15979888,,21529937915,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
21733850561,1940581,,21733850561,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
21921834521,18546186,,21921834521,"[2, 6, 8, 4, 5, 9, 3, 0, 1, 7]"
21938999662,1940581,,21938999662,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
21939786997,131500972,,21939786997,"[2, 6, 8, 4, 5, 9, 3, 0, 1, 7]"
21952355426,16546619,,21952355426,"[2, 6, 8, 4, 5, 9, 3, 0, 1, 7]"
21953326873,3373791,,21953326873,"[2, 6, 8, 4, 5, 9, 7, 1, 0, 3]"
22014893730,1389501,,22014893730,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
22026584776,20348377,,22026584776,"[2, 6, 8, 4, 5, 7, 3, 9, 1, 0]"
22111262378,16273459,,22111262378,"[2, 8, 4, 5, 9, 7, 6, 1, 3, 0]"
22290928112,115039678,,22290928112,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
22511233508,17615570,,22511233508,"[2, 6, 8, 4, 5, 9, 3, 0, 7, 1]"
22544835907,86390214,,22544835907,"[2, 6, 8, 7, 3, 5, 4, 9, 0, 1]"
22660909484,27551410,,22660909484,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
22729093693,17882795,,22729093693,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
22742164426,9207632,,22742164426,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
22744007295,18036441,,22744007295,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
22817159754,36967017,,22817159754,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
22838513630,18697911,,22838513630,"[2, 6, 5, 9, 3, 0, 4, 8, 1, 7]"
22838945498,106364904,,22838945498,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
22889704648,5267,,22889640360,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
22957052022,785729,,22957052022,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
23930676251,8921752,,23930521522,"[2, 6, 8, 4, 5, 9, 3, 0, 1, 7]"
23946475950,64266590,,23946475950,"[2, 6, 8, 4, 5, 9, 3, 7, 1, 0]"
23951263502,11512342,,23951263502,"[2, 6, 4, 5, 9, 7, 3, 0, 8, 1]"
24060978315,27708036,,24060978315,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
24064710802,14304739,,24064710802,"[2, 6, 8, 4, 5, 9, 3, 0, 1, 7]"
24123531920,14559196,,24123531920,"[2, 6, 4, 9, 7, 3, 8, 1, 5, 0]"
24302862863,21166130,,24302862863,"[2, 6, 4, 5, 9, 7, 1, 8, 3, 0]"
24392942083,20884891,,24392942083,"[2, 6, 4, 5, 9, 7, 8, 0, 1, 3]"
24471322112,3183721,,24471322112,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
24480448454,112464786,,24480448454,"[2, 8, 4, 5, 9, 7, 0, 6, 1, 3]"
24611393599,21010243,,24611393599,"[2, 6, 8, 5, 9, 7, 3, 4, 0, 1]"
24670408986,14192329,,24670408986,"[2, 6, 8, 4, 5, 9, 7, 0, 3, 1]"
24984360849,21010243,,24984360849,"[2, 6, 8, 5, 9, 7, 3, 0, 4, 1]"
25026574333,10364212,,25026574333,"[2, 8, 5, 9, 7, 3, 6, 1, 4, 0]"
25035148613,1175221,,25035148613,"[2, 6, 4, 5, 7, 0, 1, 9, 3, 8]"
25045759857,681473,,25045637038,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
25048091062,21010243,,25048091062,"[2, 6, 8, 9, 7, 5, 0, 3, 4, 1]"
25060506519,15941343,,25060506519,"[2, 6, 8, 4, 5, 7, 3, 1, 9, 0]"
25140842684,16251475,,25140842684,"[2, 6, 8, 4, 9, 7, 0, 5, 3, 1]"
25167507437,14476147,,25167507437,"[2, 6, 4, 5, 9, 7, 0, 3, 8, 1]"
25252928556,4641021,,25252928556,"[2, 6, 8, 4, 5, 9, 3, 1, 7, 0]"
25286402029,18936284,,25286402029,"[2, 6, 8, 4, 5, 9, 3, 1, 0, 7]"
25405858645,47641722,,25405858645,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
25423002740,16145097,,25423002740,"[2, 8, 4, 5, 9, 7, 3, 1, 6, 0]"
25730473987,18463930,,25730473987,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
25794964349,86880253,,25794964349,"[2, 6, 8, 4, 9, 7, 3, 5, 1, 0]"
25912720436,15195539,,25912651732,"[2, 8, 4, 5, 7, 0, 9, 6, 1, 3]"
25939971989,17289717,,25939971989,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
26003035754,5549,,26003035754,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
26194913683,8468632,,26194913683,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
26256291283,36912323,,26256291283,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
26320144791,70751508,,26320144791,"[2, 8, 4, 5, 9, 7, 3, 0, 1, 6]"
26366858013,14121628,,26366858013,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
26389622114,15949253,,26389622114,"[2, 6, 8, 4, 5, 9, 7, 0, 1, 3]"
26492315360,975731,,26492315360,"[2, 6, 8, 4, 5, 9, 7, 1, 3, 0]"
26494708085,27058591,,26494708085,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
26539367463,55247508,,26539367463,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
26653836114,42914038,,26653836114,"[2, 6, 8, 4, 5, 7, 3, 9, 1, 0]"
27014266507,14471155,,27013992859,"[2, 6, 4, 9, 7, 8, 1, 5, 3, 0]"
27055046131,16735106,,27055046131,"[2, 6, 8, 4, 5, 7, 3, 9, 1, 0]"
27137708851,421523,,27137708851,"[2, 8, 4, 5, 9, 7, 3, 0, 6, 1]"
27178547195,770729,,27178547195,"[2, 6, 8, 5, 9, 7, 3, 0, 4, 1]"
27182187041,2893971,,27182187041,"[2, 6, 8, 5, 9, 7, 3, 0, 1, 4]"
27263923682,12565032,,27263923682,"[2, 8, 4, 5, 9, 7, 3, 6, 0, 1]"
27354852758,5702,,27354852758,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
27359328085,51040617,,27359328085,"[2, 6, 8, 4, 9, 7, 3, 5, 1, 0]"
27359340989,823310,,27359340989,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
27465780812,1772941,,27465780812,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
27465824398,65415178,,27465824398,"[2, 6, 8, 4, 5, 9, 7, 3, 1, 0]"
27481149876,15199325,,27481149876,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
27693304472,18791943,,27693304472,"[2, 6, 8, 4, 7, 3, 0, 5, 9, 1]"
27823566579,79543,,27823566579,"[2, 8, 4, 5, 7, 3, 9, 1, 6, 0]"
27930647140,13706042,,27930647140,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
27938652209,112475924,,27938215258,"[2, 6, 8, 4, 9, 0, 7, 5, 1, 3]"
27966006429,42924671,,27966006429,"[2, 6, 8, 4, 5, 9, 7, 3, 0, 1]"
27994044037,48443,,27993695771,"[2, 6, 8, 5, 9, 7, 4, 0, 3, 1]"
28419606625,16319797,,28419606625,"[2, 6, 8, 5, 9, 7, 3, 4, 1, 0]"
